Ticker,Current Price,Option Type,Symbol,Strike Price,Expiration Date,roundup
AMAT, 	20.31 ,PUT,AMAT150717P00019000,19.00,7/17/15,30.00
AMAT, 	20.31 ,PUT,AMAT150717P00020000,20.00,7/17/15,30.00
AMAT, 	20.31 ,PUT,AMAT150717P00021000,21.00,7/17/15,30.00
AMAT, 	20.31 ,PUT,AMAT150717P00022000,22.00,7/17/15,30.00
AMAT, 	20.31 ,PUT,AMAT150717P00023000,23.00,7/17/15,30.00
AMCX, 	78.72 ,CAL,AMCX150619C00065000,65.00,6/19/15,80.00
AMCX, 	78.72 ,CAL,AMCX150619C00070000,70.00,6/19/15,80.00
AMCX, 	78.72 ,CAL,AMCX150619C00075000,75.00,6/19/15,80.00
AMCX, 	78.72 ,CAL,AMCX150619C00080000,80.00,6/19/15,80.00
AMCX, 	78.72 ,CAL,AMCX150619C00085000,85.00,6/19/15,80.00
AMCX, 	78.72 ,CAL,AMCX150619C00090000,90.00,6/19/15,80.00
AMCX, 	78.72 ,PUT,AMCX150619P00065000,65.00,6/19/15,80.00
AMCX, 	78.72 ,PUT,AMCX150619P00070000,70.00,6/19/15,80.00
AMCX, 	78.72 ,PUT,AMCX150619P00075000,75.00,6/19/15,80.00
AMCX, 	78.72 ,PUT,AMCX150619P00080000,80.00,6/19/15,80.00
AMCX, 	78.72 ,PUT,AMCX150619P00085000,85.00,6/19/15,80.00
AMCX, 	78.72 ,PUT,AMCX150619P00090000,90.00,6/19/15,80.00
AMCX, 	78.72 ,CAL,AMCX150717C00065000,65.00,7/17/15,80.00
AMCX, 	78.72 ,CAL,AMCX150717C00070000,70.00,7/17/15,80.00
AMCX, 	78.72 ,CAL,AMCX150717C00075000,75.00,7/17/15,80.00
AMCX, 	78.72 ,CAL,AMCX150717C00080000,80.00,7/17/15,80.00
AMCX, 	78.72 ,CAL,AMCX150717C00085000,85.00,7/17/15,80.00
AMCX, 	78.72 ,CAL,AMCX150717C00090000,90.00,7/17/15,80.00
AMCX, 	78.72 ,PUT,AMCX150717P00065000,65.00,7/17/15,80.00
AMCX, 	78.72 ,PUT,AMCX150717P00070000,70.00,7/17/15,80.00
AMCX, 	78.72 ,PUT,AMCX150717P00075000,75.00,7/17/15,80.00
AMCX, 	78.72 ,PUT,AMCX150717P00080000,80.00,7/17/15,80.00
AMCX, 	78.72 ,PUT,AMCX150717P00085000,85.00,7/17/15,80.00
AMCX, 	78.72 ,PUT,AMCX150717P00090000,90.00,7/17/15,80.00
AME, 	53.70 ,CAL,AME150619C00040000,40.00,6/19/15,60.00
AME, 	53.70 ,CAL,AME150619C00045000,45.00,6/19/15,60.00
AME, 	53.70 ,CAL,AME150619C00050000,50.00,6/19/15,60.00
AME, 	53.70 ,CAL,AME150619C00055000,55.00,6/19/15,60.00
AME, 	53.70 ,CAL,AME150619C00060000,60.00,6/19/15,60.00
AME, 	53.70 ,CAL,AME150619C00065000,65.00,6/19/15,60.00
AME, 	53.70 ,PUT,AME150619P00040000,40.00,6/19/15,60.00
AME, 	53.70 ,PUT,AME150619P00045000,45.00,6/19/15,60.00
AME, 	53.70 ,PUT,AME150619P00050000,50.00,6/19/15,60.00
AME, 	53.70 ,PUT,AME150619P00055000,55.00,6/19/15,60.00
AME, 	53.70 ,PUT,AME150619P00060000,60.00,6/19/15,60.00
AME, 	53.70 ,PUT,AME150619P00065000,65.00,6/19/15,60.00
AME, 	53.70 ,CAL,AME150717C00040000,40.00,7/17/15,60.00
AME, 	53.70 ,CAL,AME150717C00045000,45.00,7/17/15,60.00
AME, 	53.70 ,CAL,AME150717C00050000,50.00,7/17/15,60.00
AME, 	53.70 ,CAL,AME150717C00055000,55.00,7/17/15,60.00
AME, 	53.70 ,CAL,AME150717C00060000,60.00,7/17/15,60.00
AME, 	53.70 ,CAL,AME150717C00065000,65.00,7/17/15,60.00
AME, 	53.70 ,PUT,AME150717P00040000,40.00,7/17/15,60.00
AME, 	53.70 ,PUT,AME150717P00045000,45.00,7/17/15,60.00
AME, 	53.70 ,PUT,AME150717P00050000,50.00,7/17/15,60.00
AME, 	53.70 ,PUT,AME150717P00055000,55.00,7/17/15,60.00
AME, 	53.70 ,PUT,AME150717P00060000,60.00,7/17/15,60.00
AME, 	53.70 ,PUT,AME150717P00065000,65.00,7/17/15,60.00
AMG, 	223.09 ,CAL,AMG150619C00200000,200.00,6/19/15,230.00
AMG, 	223.09 ,CAL,AMG150619C00210000,210.00,6/19/15,230.00
AMG, 	223.09 ,CAL,AMG150619C00220000,220.00,6/19/15,230.00
AMG, 	223.09 ,CAL,AMG150619C00230000,230.00,6/19/15,230.00
AMG, 	223.09 ,CAL,AMG150619C00240000,240.00,6/19/15,230.00
AMG, 	223.09 ,CAL,AMG150619C00250000,250.00,6/19/15,230.00
AMG, 	223.09 ,PUT,AMG150619P00200000,200.00,6/19/15,230.00
AMG, 	223.09 ,PUT,AMG150619P00210000,210.00,6/19/15,230.00
AMG, 	223.09 ,PUT,AMG150619P00220000,220.00,6/19/15,230.00
AMG, 	223.09 ,PUT,AMG150619P00230000,230.00,6/19/15,230.00
AMG, 	223.09 ,PUT,AMG150619P00240000,240.00,6/19/15,230.00
AMG, 	223.09 ,PUT,AMG150619P00250000,250.00,6/19/15,230.00
AMG, 	223.09 ,CAL,AMG150717C00200000,200.00,7/17/15,230.00
AMG, 	223.09 ,CAL,AMG150717C00210000,210.00,7/17/15,230.00
AMG, 	223.09 ,CAL,AMG150717C00220000,220.00,7/17/15,230.00
AMG, 	223.09 ,CAL,AMG150717C00230000,230.00,7/17/15,230.00
AMG, 	223.09 ,CAL,AMG150717C00240000,240.00,7/17/15,230.00
AMG, 	223.09 ,CAL,AMG150717C00250000,250.00,7/17/15,230.00
AMG, 	223.09 ,PUT,AMG150717P00200000,200.00,7/17/15,230.00
AMG, 	223.09 ,PUT,AMG150717P00210000,210.00,7/17/15,230.00
AMG, 	223.09 ,PUT,AMG150717P00220000,220.00,7/17/15,230.00
AMG, 	223.09 ,PUT,AMG150717P00230000,230.00,7/17/15,230.00
AMG, 	223.09 ,PUT,AMG150717P00240000,240.00,7/17/15,230.00
AMG, 	223.09 ,PUT,AMG150717P00250000,250.00,7/17/15,230.00
AMGN, 	157.03 ,CAL,AMGN150619C00152500,152.50,6/19/15,160.00
AMGN, 	157.03 ,CAL,AMGN150619C00155000,155.00,6/19/15,160.00
AMGN, 	157.03 ,CAL,AMGN150619C00157500,157.50,6/19/15,160.00
AMGN, 	157.03 ,CAL,AMGN150619C00160000,160.00,6/19/15,160.00
AMGN, 	157.03 ,CAL,AMGN150619C00162500,162.50,6/19/15,160.00
AMGN, 	157.03 ,CAL,AMGN150619C00165000,165.00,6/19/15,160.00
AMGN, 	157.03 ,PUT,AMGN150619P00152500,152.50,6/19/15,160.00
AMGN, 	157.03 ,PUT,AMGN150619P00155000,155.00,6/19/15,160.00
AMGN, 	157.03 ,PUT,AMGN150619P00157500,157.50,6/19/15,160.00
AMGN, 	157.03 ,PUT,AMGN150619P00160000,160.00,6/19/15,160.00
AMGN, 	157.03 ,PUT,AMGN150619P00162500,162.50,6/19/15,160.00
AMGN, 	157.03 ,PUT,AMGN150619P00165000,165.00,6/19/15,160.00
AMGN, 	157.03 ,CAL,AMGN150717C00145000,145.00,7/17/15,160.00
AMGN, 	157.03 ,CAL,AMGN150717C00150000,150.00,7/17/15,160.00
AMGN, 	157.03 ,CAL,AMGN150717C00155000,155.00,7/17/15,160.00
AMGN, 	157.03 ,CAL,AMGN150717C00160000,160.00,7/17/15,160.00
AMGN, 	157.03 ,CAL,AMGN150717C00165000,165.00,7/17/15,160.00
AMGN, 	157.03 ,CAL,AMGN150717C00170000,170.00,7/17/15,160.00
AMGN, 	157.03 ,PUT,AMGN150717P00145000,145.00,7/17/15,160.00
AMGN, 	157.03 ,PUT,AMGN150717P00150000,150.00,7/17/15,160.00
AMGN, 	157.03 ,PUT,AMGN150717P00155000,155.00,7/17/15,160.00
AMGN, 	157.03 ,PUT,AMGN150717P00160000,160.00,7/17/15,160.00
AMGN, 	157.03 ,PUT,AMGN150717P00165000,165.00,7/17/15,160.00
AMGN, 	157.03 ,PUT,AMGN150717P00170000,170.00,7/17/15,160.00
AMKR, 	6.85 ,CAL,AMKR150619C00004000,4.00,6/19/15,10.00
AMKR, 	6.85 ,CAL,AMKR150619C00005000,5.00,6/19/15,10.00
AMKR, 	6.85 ,CAL,AMKR150619C00006000,6.00,6/19/15,10.00
AMKR, 	6.85 ,CAL,AMKR150619C00007000,7.00,6/19/15,10.00
AMKR, 	6.85 ,CAL,AMKR150619C00008000,8.00,6/19/15,10.00
AMKR, 	6.85 ,CAL,AMKR150619C00009000,9.00,6/19/15,10.00
AMKR, 	6.85 ,PUT,AMKR150619P00004000,4.00,6/19/15,10.00
AMKR, 	6.85 ,PUT,AMKR150619P00005000,5.00,6/19/15,10.00
AMKR, 	6.85 ,PUT,AMKR150619P00006000,6.00,6/19/15,10.00
AMKR, 	6.85 ,PUT,AMKR150619P00007000,7.00,6/19/15,10.00
AMKR, 	6.85 ,PUT,AMKR150619P00008000,8.00,6/19/15,10.00
AMKR, 	6.85 ,PUT,AMKR150619P00009000,9.00,6/19/15,10.00
AMKR, 	6.85 ,CAL,AMKR150717C00004000,4.00,7/17/15,10.00
AMKR, 	6.85 ,CAL,AMKR150717C00005000,5.00,7/17/15,10.00
AMKR, 	6.85 ,CAL,AMKR150717C00006000,6.00,7/17/15,10.00
AMKR, 	6.85 ,CAL,AMKR150717C00007000,7.00,7/17/15,10.00
AMKR, 	6.85 ,CAL,AMKR150717C00008000,8.00,7/17/15,10.00
AMKR, 	6.85 ,CAL,AMKR150717C00009000,9.00,7/17/15,10.00
AMKR, 	6.85 ,PUT,AMKR150717P00004000,4.00,7/17/15,10.00
AMKR, 	6.85 ,PUT,AMKR150717P00005000,5.00,7/17/15,10.00
AMKR, 	6.85 ,PUT,AMKR150717P00006000,6.00,7/17/15,10.00
AMKR, 	6.85 ,PUT,AMKR150717P00007000,7.00,7/17/15,10.00
AMKR, 	6.85 ,PUT,AMKR150717P00008000,8.00,7/17/15,10.00
AMKR, 	6.85 ,PUT,AMKR150717P00009000,9.00,7/17/15,10.00
AMP, 	124.59 ,CAL,AMP150619C00115000,115.00,6/19/15,130.00
AMP, 	124.59 ,CAL,AMP150619C00120000,120.00,6/19/15,130.00
AMP, 	124.59 ,CAL,AMP150619C00125000,125.00,6/19/15,130.00
AMP, 	124.59 ,CAL,AMP150619C00130000,130.00,6/19/15,130.00
AMP, 	124.59 ,CAL,AMP150619C00135000,135.00,6/19/15,130.00
AMP, 	124.59 ,CAL,AMP150619C00140000,140.00,6/19/15,130.00
AMP, 	124.59 ,PUT,AMP150619P00115000,115.00,6/19/15,130.00
AMP, 	124.59 ,PUT,AMP150619P00120000,120.00,6/19/15,130.00
AMP, 	124.59 ,PUT,AMP150619P00125000,125.00,6/19/15,130.00
AMP, 	124.59 ,PUT,AMP150619P00130000,130.00,6/19/15,130.00
AMP, 	124.59 ,PUT,AMP150619P00135000,135.00,6/19/15,130.00
AMP, 	124.59 ,PUT,AMP150619P00140000,140.00,6/19/15,130.00
AMP, 	124.59 ,CAL,AMP150717C00115000,115.00,7/17/15,130.00
AMP, 	124.59 ,CAL,AMP150717C00120000,120.00,7/17/15,130.00
AMP, 	124.59 ,CAL,AMP150717C00125000,125.00,7/17/15,130.00
AMP, 	124.59 ,CAL,AMP150717C00130000,130.00,7/17/15,130.00
AMP, 	124.59 ,CAL,AMP150717C00135000,135.00,7/17/15,130.00
AMP, 	124.59 ,CAL,AMP150717C00140000,140.00,7/17/15,130.00
AMP, 	124.59 ,PUT,AMP150717P00115000,115.00,7/17/15,130.00
AMP, 	124.59 ,PUT,AMP150717P00120000,120.00,7/17/15,130.00
AMP, 	124.59 ,PUT,AMP150717P00125000,125.00,7/17/15,130.00
AMP, 	124.59 ,PUT,AMP150717P00130000,130.00,7/17/15,130.00
AMP, 	124.59 ,PUT,AMP150717P00135000,135.00,7/17/15,130.00
AMP, 	124.59 ,PUT,AMP150717P00140000,140.00,7/17/15,130.00
AMT, 	94.21 ,CAL,AMT150619C00093500,93.50,6/19/15,100.00
AMT, 	94.21 ,CAL,AMT150619C00094000,94.00,6/19/15,100.00
AMT, 	94.21 ,CAL,AMT150619C00094500,94.50,6/19/15,100.00
AMT, 	94.21 ,CAL,AMT150619C00095000,95.00,6/19/15,100.00
AMT, 	94.21 ,CAL,AMT150619C00095500,95.50,6/19/15,100.00
AMT, 	94.21 ,CAL,AMT150619C00096000,96.00,6/19/15,100.00
AMT, 	94.21 ,PUT,AMT150619P00093500,93.50,6/19/15,100.00
AMT, 	94.21 ,PUT,AMT150619P00094000,94.00,6/19/15,100.00
AMT, 	94.21 ,PUT,AMT150619P00094500,94.50,6/19/15,100.00
AMT, 	94.21 ,PUT,AMT150619P00095000,95.00,6/19/15,100.00
AMT, 	94.21 ,PUT,AMT150619P00095500,95.50,6/19/15,100.00
AMT, 	94.21 ,PUT,AMT150619P00096000,96.00,6/19/15,100.00
AMT, 	94.21 ,CAL,AMT150717C00087500,87.50,7/17/15,100.00
AMT, 	94.21 ,CAL,AMT150717C00090000,90.00,7/17/15,100.00
AMT, 	94.21 ,CAL,AMT150717C00092500,92.50,7/17/15,100.00
AMT, 	94.21 ,CAL,AMT150717C00095000,95.00,7/17/15,100.00
AMT, 	94.21 ,CAL,AMT150717C00097500,97.50,7/17/15,100.00
AMT, 	94.21 ,CAL,AMT150717C00100000,100.00,7/17/15,100.00
AMT, 	94.21 ,PUT,AMT150717P00087500,87.50,7/17/15,100.00
AMT, 	94.21 ,PUT,AMT150717P00090000,90.00,7/17/15,100.00
AMT, 	94.21 ,PUT,AMT150717P00092500,92.50,7/17/15,100.00
AMT, 	94.21 ,PUT,AMT150717P00095000,95.00,7/17/15,100.00
AMT, 	94.21 ,PUT,AMT150717P00097500,97.50,7/17/15,100.00
AMT, 	94.21 ,PUT,AMT150717P00100000,100.00,7/17/15,100.00
AMTD, 	36.96 ,CAL,AMTD150619C00035000,35.00,6/19/15,40.00
AMTD, 	36.96 ,CAL,AMTD150619C00036000,36.00,6/19/15,40.00
AMTD, 	36.96 ,CAL,AMTD150619C00037000,37.00,6/19/15,40.00
AMTD, 	36.96 ,CAL,AMTD150619C00038000,38.00,6/19/15,40.00
AMTD, 	36.96 ,CAL,AMTD150619C00039000,39.00,6/19/15,40.00
AMTD, 	36.96 ,CAL,AMTD150619C00040000,40.00,6/19/15,40.00
AMTD, 	36.96 ,PUT,AMTD150619P00035000,35.00,6/19/15,40.00
AMTD, 	36.96 ,PUT,AMTD150619P00036000,36.00,6/19/15,40.00
AMTD, 	36.96 ,PUT,AMTD150619P00037000,37.00,6/19/15,40.00
AMTD, 	36.96 ,PUT,AMTD150619P00038000,38.00,6/19/15,40.00
AMTD, 	36.96 ,PUT,AMTD150619P00039000,39.00,6/19/15,40.00
AMTD, 	36.96 ,PUT,AMTD150619P00040000,40.00,6/19/15,40.00
AMTD, 	36.96 ,CAL,AMTD150717C00035000,35.00,7/17/15,40.00
AMTD, 	36.96 ,CAL,AMTD150717C00036000,36.00,7/17/15,40.00
AMTD, 	36.96 ,CAL,AMTD150717C00037000,37.00,7/17/15,40.00
AMTD, 	36.96 ,CAL,AMTD150717C00038000,38.00,7/17/15,40.00
AMTD, 	36.96 ,CAL,AMTD150717C00039000,39.00,7/17/15,40.00
AMTD, 	36.96 ,CAL,AMTD150717C00040000,40.00,7/17/15,40.00
AMTD, 	36.96 ,PUT,AMTD150717P00035000,35.00,7/17/15,40.00
AMTD, 	36.96 ,PUT,AMTD150717P00036000,36.00,7/17/15,40.00
AMTD, 	36.96 ,PUT,AMTD150717P00037000,37.00,7/17/15,40.00
AMTD, 	36.96 ,PUT,AMTD150717P00038000,38.00,7/17/15,40.00
AMTD, 	36.96 ,PUT,AMTD150717P00039000,39.00,7/17/15,40.00
AMTD, 	36.96 ,PUT,AMTD150717P00040000,40.00,7/17/15,40.00
AMTD, 	36.96 ,CAL,AMTD150821C00035000,35.00,8/21/15,40.00
AMTD, 	36.96 ,CAL,AMTD150821C00036000,36.00,8/21/15,40.00
AMTD, 	36.96 ,CAL,AMTD150821C00037000,37.00,8/21/15,40.00
AMTD, 	36.96 ,CAL,AMTD150821C00038000,38.00,8/21/15,40.00
AMTD, 	36.96 ,CAL,AMTD150821C00039000,39.00,8/21/15,40.00
AMTD, 	36.96 ,CAL,AMTD150821C00040000,40.00,8/21/15,40.00
AMTD, 	36.96 ,PUT,AMTD150821P00035000,35.00,8/21/15,40.00
AMTD, 	36.96 ,PUT,AMTD150821P00036000,36.00,8/21/15,40.00
AMTD, 	36.96 ,PUT,AMTD150821P00037000,37.00,8/21/15,40.00
AMTD, 	36.96 ,PUT,AMTD150821P00038000,38.00,8/21/15,40.00
AMTD, 	36.96 ,PUT,AMTD150821P00039000,39.00,8/21/15,40.00
AMTD, 	36.96 ,PUT,AMTD150821P00040000,40.00,8/21/15,40.00
AMX, 	21.17 ,CAL,AMX150619C00018000,18.00,6/19/15,30.00
AMX, 	21.17 ,CAL,AMX150619C00019000,19.00,6/19/15,30.00
AMX, 	21.17 ,CAL,AMX150619C00020000,20.00,6/19/15,30.00
AMX, 	21.17 ,CAL,AMX150619C00021000,21.00,6/19/15,30.00
AMX, 	21.17 ,CAL,AMX150619C00022000,22.00,6/19/15,30.00
AMX, 	21.17 ,CAL,AMX150619C00023000,23.00,6/19/15,30.00
AMX, 	21.17 ,PUT,AMX150619P00018000,18.00,6/19/15,30.00
AMX, 	21.17 ,PUT,AMX150619P00019000,19.00,6/19/15,30.00
AMX, 	21.17 ,PUT,AMX150619P00020000,20.00,6/19/15,30.00
AMX, 	21.17 ,PUT,AMX150619P00021000,21.00,6/19/15,30.00
AMX, 	21.17 ,PUT,AMX150619P00022000,22.00,6/19/15,30.00
AMX, 	21.17 ,PUT,AMX150619P00023000,23.00,6/19/15,30.00
AMX, 	21.17 ,CAL,AMX150717C00018000,18.00,7/17/15,30.00
AMX, 	21.17 ,CAL,AMX150717C00019000,19.00,7/17/15,30.00
AMX, 	21.17 ,CAL,AMX150717C00020000,20.00,7/17/15,30.00
AMX, 	21.17 ,CAL,AMX150717C00021000,21.00,7/17/15,30.00
AMX, 	21.17 ,CAL,AMX150717C00022000,22.00,7/17/15,30.00
AMX, 	21.17 ,CAL,AMX150717C00023000,23.00,7/17/15,30.00
AMX, 	21.17 ,PUT,AMX150717P00018000,18.00,7/17/15,30.00
AMX, 	21.17 ,PUT,AMX150717P00019000,19.00,7/17/15,30.00
AMX, 	21.17 ,PUT,AMX150717P00020000,20.00,7/17/15,30.00
AMX, 	21.17 ,PUT,AMX150717P00021000,21.00,7/17/15,30.00
AMX, 	21.17 ,PUT,AMX150717P00022000,22.00,7/17/15,30.00
AMX, 	21.17 ,PUT,AMX150717P00023000,23.00,7/17/15,30.00
AMX, 	21.17 ,CAL,AMX150821C00018000,18.00,8/21/15,30.00
AMX, 	21.17 ,CAL,AMX150821C00019000,19.00,8/21/15,30.00
AMX, 	21.17 ,CAL,AMX150821C00020000,20.00,8/21/15,30.00
AMX, 	21.17 ,CAL,AMX150821C00021000,21.00,8/21/15,30.00
AMX, 	21.17 ,CAL,AMX150821C00022000,22.00,8/21/15,30.00
AMX, 	21.17 ,CAL,AMX150821C00023000,23.00,8/21/15,30.00
AMX, 	21.17 ,PUT,AMX150821P00018000,18.00,8/21/15,30.00
AMX, 	21.17 ,PUT,AMX150821P00019000,19.00,8/21/15,30.00
AMX, 	21.17 ,PUT,AMX150821P00020000,20.00,8/21/15,30.00
AMX, 	21.17 ,PUT,AMX150821P00021000,21.00,8/21/15,30.00
AMX, 	21.17 ,PUT,AMX150821P00022000,22.00,8/21/15,30.00
AMX, 	21.17 ,PUT,AMX150821P00023000,23.00,8/21/15,30.00
AMZN, 	430.92 ,CAL,AMZN150619C00425000,425.00,6/19/15,440.00
AMZN, 	430.92 ,CAL,AMZN150619C00427500,427.50,6/19/15,440.00
AMZN, 	430.92 ,CAL,AMZN150619C00430000,430.00,6/19/15,440.00
AMZN, 	430.92 ,CAL,AMZN150619C00432500,432.50,6/19/15,440.00
AMZN, 	430.92 ,CAL,AMZN150619C00435000,435.00,6/19/15,440.00
AMZN, 	430.92 ,CAL,AMZN150619C00437500,437.50,6/19/15,440.00
AMZN, 	430.92 ,PUT,AMZN150619P00425000,425.00,6/19/15,440.00
AMZN, 	430.92 ,PUT,AMZN150619P00427500,427.50,6/19/15,440.00
AMZN, 	430.92 ,PUT,AMZN150619P00430000,430.00,6/19/15,440.00
AMZN, 	430.92 ,PUT,AMZN150619P00432500,432.50,6/19/15,440.00
AMZN, 	430.92 ,PUT,AMZN150619P00435000,435.00,6/19/15,440.00
AMZN, 	430.92 ,PUT,AMZN150619P00437500,437.50,6/19/15,440.00
AMZN, 	430.92 ,CAL,AMZN150717C00425000,425.00,7/17/15,440.00
AMZN, 	430.92 ,CAL,AMZN150717C00430000,430.00,7/17/15,440.00
AMZN, 	430.92 ,CAL,AMZN150717C00430000,430.00,7/17/15,440.00
AMZN, 	430.92 ,CAL,AMZN150717C00435000,435.00,7/17/15,440.00
AMZN, 	430.92 ,CAL,AMZN150717C00440000,440.00,7/17/15,440.00
AMZN, 	430.92 ,CAL,AMZN150717C00445000,445.00,7/17/15,440.00
AMZN, 	430.92 ,PUT,AMZN150717P00425000,425.00,7/17/15,440.00
AMZN, 	430.92 ,PUT,AMZN150717P00430000,430.00,7/17/15,440.00
AMZN, 	430.92 ,PUT,AMZN150717P00430000,430.00,7/17/15,440.00
AMZN, 	430.92 ,PUT,AMZN150717P00435000,435.00,7/17/15,440.00
AMZN, 	430.92 ,PUT,AMZN150717P00440000,440.00,7/17/15,440.00
AMZN, 	430.92 ,PUT,AMZN150717P00445000,445.00,7/17/15,440.00
AMZN, 	430.92 ,CAL,AMZN150821C00420000,420.00,8/21/15,440.00
AMZN, 	430.92 ,CAL,AMZN150821C00425000,425.00,8/21/15,440.00
AMZN, 	430.92 ,CAL,AMZN150821C00430000,430.00,8/21/15,440.00
AMZN, 	430.92 ,CAL,AMZN150821C00435000,435.00,8/21/15,440.00
AMZN, 	430.92 ,CAL,AMZN150821C00440000,440.00,8/21/15,440.00
AMZN, 	430.92 ,CAL,AMZN150821C00445000,445.00,8/21/15,440.00
AMZN, 	430.92 ,PUT,AMZN150821P00420000,420.00,8/21/15,440.00
AMZN, 	430.92 ,PUT,AMZN150821P00425000,425.00,8/21/15,440.00
AMZN, 	430.92 ,PUT,AMZN150821P00430000,430.00,8/21/15,440.00
AMZN, 	430.92 ,PUT,AMZN150821P00435000,435.00,8/21/15,440.00
AMZN, 	430.92 ,PUT,AMZN150821P00440000,440.00,8/21/15,440.00
AMZN, 	430.92 ,PUT,AMZN150821P00445000,445.00,8/21/15,440.00
AN, 	62.93 ,CAL,AN150619C00057500,57.50,6/19/15,70.00
AN, 	62.93 ,CAL,AN150619C00060000,60.00,6/19/15,70.00
AN, 	62.93 ,CAL,AN150619C00062500,62.50,6/19/15,70.00
AN, 	62.93 ,CAL,AN150619C00065000,65.00,6/19/15,70.00
AN, 	62.93 ,CAL,AN150619C00067500,67.50,6/19/15,70.00
AN, 	62.93 ,CAL,AN150619C00070000,70.00,6/19/15,70.00
AN, 	62.93 ,PUT,AN150619P00057500,57.50,6/19/15,70.00
AN, 	62.93 ,PUT,AN150619P00060000,60.00,6/19/15,70.00
AN, 	62.93 ,PUT,AN150619P00062500,62.50,6/19/15,70.00
AN, 	62.93 ,PUT,AN150619P00065000,65.00,6/19/15,70.00
AN, 	62.93 ,PUT,AN150619P00067500,67.50,6/19/15,70.00
AN, 	62.93 ,PUT,AN150619P00070000,70.00,6/19/15,70.00
AN, 	62.93 ,CAL,AN150717C00057500,57.50,7/17/15,70.00
AN, 	62.93 ,CAL,AN150717C00060000,60.00,7/17/15,70.00
AN, 	62.93 ,CAL,AN150717C00062500,62.50,7/17/15,70.00
AN, 	62.93 ,CAL,AN150717C00065000,65.00,7/17/15,70.00
AN, 	62.93 ,CAL,AN150717C00067500,67.50,7/17/15,70.00
AN, 	62.93 ,CAL,AN150717C00070000,70.00,7/17/15,70.00
AN, 	62.93 ,PUT,AN150717P00057500,57.50,7/17/15,70.00
AN, 	62.93 ,PUT,AN150717P00060000,60.00,7/17/15,70.00
AN, 	62.93 ,PUT,AN150717P00062500,62.50,7/17/15,70.00
AN, 	62.93 ,PUT,AN150717P00065000,65.00,7/17/15,70.00
AN, 	62.93 ,PUT,AN150717P00067500,67.50,7/17/15,70.00
AN, 	62.93 ,PUT,AN150717P00070000,70.00,7/17/15,70.00
ANDE, 	43.34 ,CAL,ANDE150619C00030000,30.00,6/19/15,50.00
ANDE, 	43.34 ,CAL,ANDE150619C00035000,35.00,6/19/15,50.00
ANDE, 	43.34 ,CAL,ANDE150619C00040000,40.00,6/19/15,50.00
ANDE, 	43.34 ,CAL,ANDE150619C00045000,45.00,6/19/15,50.00
ANDE, 	43.34 ,CAL,ANDE150619C00050000,50.00,6/19/15,50.00
ANDE, 	43.34 ,CAL,ANDE150619C00055000,55.00,6/19/15,50.00
ANDE, 	43.34 ,PUT,ANDE150619P00030000,30.00,6/19/15,50.00
ANDE, 	43.34 ,PUT,ANDE150619P00035000,35.00,6/19/15,50.00
ANDE, 	43.34 ,PUT,ANDE150619P00040000,40.00,6/19/15,50.00
ANDE, 	43.34 ,PUT,ANDE150619P00045000,45.00,6/19/15,50.00
ANDE, 	43.34 ,PUT,ANDE150619P00050000,50.00,6/19/15,50.00
ANDE, 	43.34 ,PUT,ANDE150619P00055000,55.00,6/19/15,50.00
ANDE, 	43.34 ,CAL,ANDE150717C00030000,30.00,7/17/15,50.00
ANDE, 	43.34 ,CAL,ANDE150717C00035000,35.00,7/17/15,50.00
ANDE, 	43.34 ,CAL,ANDE150717C00040000,40.00,7/17/15,50.00
ANDE, 	43.34 ,CAL,ANDE150717C00045000,45.00,7/17/15,50.00
ANDE, 	43.34 ,CAL,ANDE150717C00050000,50.00,7/17/15,50.00
ANDE, 	43.34 ,CAL,ANDE150717C00055000,55.00,7/17/15,50.00
ANDE, 	43.34 ,PUT,ANDE150717P00030000,30.00,7/17/15,50.00
ANDE, 	43.34 ,PUT,ANDE150717P00035000,35.00,7/17/15,50.00
ANDE, 	43.34 ,PUT,ANDE150717P00040000,40.00,7/17/15,50.00
ANDE, 	43.34 ,PUT,ANDE150717P00045000,45.00,7/17/15,50.00
ANDE, 	43.34 ,PUT,ANDE150717P00050000,50.00,7/17/15,50.00
ANDE, 	43.34 ,PUT,ANDE150717P00055000,55.00,7/17/15,50.00
AON, 	100.91 ,CAL,AON150619C00095000,95.00,6/19/15,110.00
AON, 	100.91 ,CAL,AON150619C00097500,97.50,6/19/15,110.00
AON, 	100.91 ,CAL,AON150619C00100000,100.00,6/19/15,110.00
AON, 	100.91 ,CAL,AON150619C00105000,105.00,6/19/15,110.00
AON, 	100.91 ,CAL,AON150619C00110000,110.00,6/19/15,110.00
AON, 	100.91 ,CAL,AON150619C00115000,115.00,6/19/15,110.00
AON, 	100.91 ,PUT,AON150619P00095000,95.00,6/19/15,110.00
AON, 	100.91 ,PUT,AON150619P00097500,97.50,6/19/15,110.00
AON, 	100.91 ,PUT,AON150619P00100000,100.00,6/19/15,110.00
AON, 	100.91 ,PUT,AON150619P00105000,105.00,6/19/15,110.00
AON, 	100.91 ,PUT,AON150619P00110000,110.00,6/19/15,110.00
AON, 	100.91 ,PUT,AON150619P00115000,115.00,6/19/15,110.00
AON, 	100.91 ,CAL,AON150717C00095000,95.00,7/17/15,110.00
AON, 	100.91 ,CAL,AON150717C00097500,97.50,7/17/15,110.00
